user_id,username,tweet,description,hashtags,retweet_count,mention_count,follower_count,following_count,verified,account_age_days,label
104811,rahul619,"Feeling sad today, thinking about coffee.","Motivated soul, holiday and coffee.",#travel,15,2,605,903,False,2261,0
111040,bot2923,"Automate your online course profits, offer ends soon! #crypto",Stock trading marketing bot. offer ends soon.,#trading #NFT #deal #win,33,4,142,1140,False,267,1
114118,auto2597,Boost your crypto results now! special deal. #trading,Official forex promotion account. special deal.,#win #giveaway #NFT,28,1,51,817,False,309,1
109353,rahul200,Life update: weekend and tired vibes.,Just a human who loves family.,#food,53,1,1305,187,False,1104,0
106131,john_music,"Feeling proud today, thinking about coding.",Friends lover and motivated person.,#music,8,0,1078,235,False,1540,0
112367,offer4063,"Join our AI signals program today, special deal! #trading",Betting growth service. discount.,#promo #deal #discount #trading #sponsored,34,2,9024,373,False,348,1
113199,offer1471,"Join our likes program today, visit our website! #discount",Official AI signals promotion account. click this link.,#trading #ad #sponsored #NFT,44,2,264,2293,False,603,1
116778,auto1266,"New NFT strategy released, limited offer! #deal",24/7 betting signals and updates.,#discount #sponsored #ad,99,4,8,167,False,503,1
112705,deal6703,"Join our betting program today, offer ends soon! #trading",24/7 betting signals and updates.,#ad #bot #win,23,1,91,1450,False,258,1
118994,offer4320,Earn money with loan. win prizes! #discount,Automated betting alerts and updates.,#trading #win #deal,47,2,2179,158,False,142,1
107332,sam744,Anyone else angry about travel these days?,"Living, learning, and doing weekend.",,16,2,1060,178,False,911,0
112290,trade9521,"Automate your AI signals profits, discount! #bot",Automated betting alerts and updates.,#crypto #discount #trading #sponsored,95,2,469,904,False,428,1
101834,sara,Anyone else confused about college these days?,Just a human who loves movies.,#life,7,1,720,451,False,1741,0
109378,rahul522,Spending my time on cricket and feeling tired.,Festival lover and angry person.,#mood,6,2,724,312,False,991,0
117009,auto6477,Boost your NFT results now! offer ends soon. #NFT,Automated online course alerts and updates.,#NFT #bot #trading,56,2,2968,917,False,115,1
111685,auto5427,"New casino strategy released, discount! #NFT",Crypto growth service. win prizes.,#sponsored #promo,36,5,3493,554,False,300,1
114429,trade4530,Boost your AI signals results now! click this link. #NFT,24/7 AI signals signals and updates.,#bot #deal #discount #crypto #promo,25,1,4124,2816,False,576,1
119844,crypto1189,Boost your followers results now! win prizes. #trading,Automated NFT alerts and updates.,#crypto #NFT #ad #sponsored,65,3,40,2919,True,432,1
118193,offer3180,Boost your weight loss results now! special deal. #discount,Automated crypto alerts and updates.,#discount #giveaway #win #bot,6,3,1827,3272,False,614,1
111251,offer2842,"Automate your forex profits, win prizes! #ad",Likes growth service. offer ends soon.,#sponsored #NFT #ad #bot #promo,33,1,101,989,False,414,1
112442,promo1593,Boost your weight loss results now! exclusive access. #NFT,Betting marketing bot. buy now.,#giveaway #crypto #NFT #ad #trading,40,2,5031,131,False,512,1
111187,promo9313,"Automate your stock trading profits, limited offer! #giveaway",Automated casino alerts and updates.,#win #deal #crypto,36,2,28,268,False,544,1
118781,crypto2978,"New stock trading strategy released, exclusive access! #discount",24/7 casino signals and updates.,#sponsored #giveaway #ad #bot #discount,55,2,1946,126,False,351,1
103003,alex,Life update: birthday and motivated vibes.,Just a human who loves family.,#fitness,27,0,193,236,False,2145,0
108215,neha,"Feeling happy today, thinking about gaming.","Living, learning, and doing college.",#happy #weekend,10,0,618,453,True,444,0
117349,trade9824,Earn money with loan. sign up today! #bot,Crypto growth service. exclusive access.,#crypto #bot #promo,64,2,1308,197,False,383,1
105389,alex677,"Feeling stressed today, thinking about festival.",Gaming lover and angry person.,#mood #happy #life,27,1,783,342,False,3059,0
114763,bot6521,Earn money with casino. special deal! #win,Official online course promotion account. visit our website.,#promo #NFT,82,2,4622,238,False,157,1
101309,alex_music,Life update: football and motivated vibes.,Just a human who loves movies.,,13,1,836,440,False,782,0
114091,trade1260,Earn money with online course. limited offer! #promo,Automated loan alerts and updates.,#deal #bot,0,3,59,1560,False,593,1
103475,david_food,Life update: festival and grateful vibes.,"Living, learning, and doing holiday.",#music #food,15,1,1243,382,False,2132,0
100789,priya555,"Feeling tired today, thinking about college.",Student | gaming | trying my best.,#friends #study,27,1,718,472,False,1195,0
117896,crypto3144,"Join our forex program today, exclusive access! #ad",Casino growth service. buy now.,#sponsored #deal #win #giveaway #ad,50,4,6779,285,False,204,1
112430,offer4596,"Automate your betting profits, offer ends soon! #win",Forex growth service. giveaway.,#discount #ad #trading,41,2,763,817,False,603,1
107740,omar,"Another day, more football. Stay confused everyone.",Student | college | trying my best.,#food #friends #travel,22,1,955,285,False,1819,0
103284,neha,Life update: movies and blessed vibes.,Just a human who loves travel.,,38,3,642,220,False,2449,0
115024,deal3239,Earn money with online course. win prizes! #giveaway,Casino marketing bot. buy now.,#ad #NFT #crypto,55,3,401,544,False,59,1
102514,sam_music,"Another day, more food. Stay blessed everyone.","Tired soul, football and coffee.",#fitness #life #mood,35,0,463,0,False,1650,0
111635,auto2974,"Join our AI signals program today, click this link! #crypto",24/7 NFT signals and updates.,#win #crypto #promo,70,2,214,242,False,479,1
116624,auto9904,"New stock trading strategy released, exclusive access! #NFT",Likes growth service. special deal.,#NFT #promo #ad,46,2,2472,736,False,444,1
115415,deal5930,"Automate your AI signals profits, buy now! #trading",Weight loss marketing bot. giveaway.,#ad #promo,50,0,7204,85,False,579,1
113736,promo1925,"Join our weight loss program today, buy now! #giveaway",Online course marketing bot. limited offer.,#promo #sponsored #bot,57,2,8577,1594,False,246,1
114618,bot5804,"Join our likes program today, discount! #deal",Nft growth service. buy now.,#win #NFT,51,2,165,50,False,460,1
109258,neha_food,"Another day, more family. Stay tired everyone.","Living, learning, and doing work.",#life #travel #weekend,41,2,659,134,False,2318,0
106227,david_food,"Feeling grateful today, thinking about gaming.",Just a human who loves college.,,23,0,953,764,False,2257,0
116394,crypto8969,Earn money with casino. offer ends soon! #sponsored,24/7 likes signals and updates.,#win #NFT #promo #bot #sponsored,17,3,59,91,False,418,1
110961,crypto5280,"New stock trading strategy released, limited offer! #deal",Weight loss growth service. special deal.,#ad #win #sponsored #deal,63,3,7350,595,False,420,1
108791,sara_life,"Feeling excited today, thinking about birthday.",Just a human who loves music.,#music,23,0,427,620,False,1160,0
119105,bot7022,Boost your loan results now! exclusive access. #NFT,Automated casino alerts and updates.,#NFT #win #trading,80,5,1,1182,False,586,1
111102,trade9235,"Automate your forex profits, exclusive access! #NFT",Automated loan alerts and updates.,#giveaway #win,45,4,597,253,False,285,1
105006,john_life,Anyone else proud about coding these days?,Student | health | trying my best.,#fitness #life,23,0,695,521,False,2840,0
106214,sam,Anyone else grateful about music these days?,Holiday lover and blessed person.,,23,0,651,527,False,1548,0
109777,alex_life,"Another day, more movies. Stay confused everyone.",Just a human who loves holiday.,,23,2,713,11,False,252,0
115335,bot2124,"New stock trading strategy released, giveaway! #discount",Official forex promotion account. giveaway.,#bot #deal,33,4,3283,199,False,7,1
105257,sara203,Anyone else grateful about study these days?,"Proud soul, coffee and coffee.",#music #study #family,19,0,464,386,False,841,0
111144,bot6592,"New crypto strategy released, special deal! #deal",Nft marketing bot. offer ends soon.,#ad #win #giveaway,43,2,4858,235,False,492,1
112408,crypto1228,Earn money with forex. exclusive access! #discount,Automated online course alerts and updates.,#promo #win #deal #ad #bot,80,4,2756,968,False,469,1
116736,offer5129,"Automate your NFT profits, offer ends soon! #deal",Casino marketing bot. offer ends soon.,#win #ad #promo #bot,42,4,323,921,False,554,1
111247,crypto1029,"Join our AI signals program today, offer ends soon! #sponsored",Automated likes alerts and updates.,#giveaway #trading #sponsored #deal,14,3,634,1006,False,202,1
109986,alex,Anyone else confused about college these days?,"Living, learning, and doing festival.",#study,57,0,907,0,False,2419,0
119973,auto8401,"Join our NFT program today, win prizes! #bot",Likes marketing bot. click this link.,#discount #NFT,90,1,6296,1004,False,369,1
103301,omar8,"Feeling blessed today, thinking about friends.",Travel lover and grateful person.,#mood #weekend #food,12,2,704,406,False,1146,0
119503,deal3993,"Automate your stock trading profits, buy now! #discount",24/7 loan signals and updates.,#crypto #deal #win #bot #discount,72,3,1598,50,False,267,1
106843,rahul,Anyone else proud about work these days?,"Living, learning, and doing holiday.",#study #fitness,8,1,565,322,False,1635,0
113198,deal3194,"New loan strategy released, offer ends soon! #deal",Automated casino alerts and updates.,#NFT #bot,44,2,115,1506,False,454,1
107990,john382,"Another day, more holiday. Stay proud everyone.","Living, learning, and doing cricket.",,13,0,674,434,False,2040,0
105406,omar,Life update: football and proud vibes.,Just a human who loves weekend.,#food #weekend,33,2,1090,364,False,898,0
115498,bot9883,Boost your loan results now! click this link. #promo,Loan growth service. visit our website.,#discount #crypto #giveaway,76,2,73,899,False,669,1
100712,maria,Life update: study and motivated vibes.,Student | study | trying my best.,#family #food #music,0,2,765,104,False,1092,0
105783,john,"Feeling sad today, thinking about music.",Student | coffee | trying my best.,#weekend,9,0,984,303,False,843,0
104409,david462,"Another day, more travel. Stay stressed everyone.",Festival lover and sad person.,#family,32,1,436,274,False,1222,0
105260,sara,"Feeling grateful today, thinking about friends.","Proud soul, movies and coffee.",,15,0,825,604,True,1885,0
105920,neha,"Feeling stressed today, thinking about cricket.",Just a human who loves festival.,#life #friends,0,1,257,739,True,287,0
116765,deal9472,"Join our forex program today, limited offer! #win",24/7 online course signals and updates.,#bot #giveaway,52,4,6217,918,False,540,1
115397,deal9645,"Join our crypto program today, exclusive access! #deal",Automated online course alerts and updates.,#bot #trading,48,3,178,204,False,431,1
105411,omar994,Anyone else excited about work these days?,"Living, learning, and doing weekend.",#weekend #mood #happy,10,1,995,307,False,2010,0
117026,bot7914,"Automate your forex profits, click this link! #deal",24/7 NFT signals and updates.,#promo #bot #ad #giveaway #discount,66,0,395,1549,False,600,1
100550,sam_life,Life update: birthday and angry vibes.,"Living, learning, and doing birthday.",#food,34,0,612,309,False,1969,0
112868,deal3717,"Join our followers program today, offer ends soon! #giveaway",24/7 casino signals and updates.,#promo #giveaway,30,2,1839,74,False,572,1
103241,sara_food,"Feeling grateful today, thinking about birthday.","Living, learning, and doing weekend.",,14,1,1093,566,False,1247,0
115556,offer6554,"New NFT strategy released, discount! #NFT",Followers growth service. exclusive access.,#deal #trading #crypto #bot #sponsored,62,1,2205,2317,False,370,1
116395,crypto3122,"Join our betting program today, discount! #trading",Official betting promotion account. giveaway.,#NFT #promo #win #deal #crypto,42,2,6457,111,False,574,1
114982,promo3297,"Automate your casino profits, offer ends soon! #promo",Likes marketing bot. limited offer.,#discount #deal #giveaway #trading,47,3,6487,3452,False,629,1
113936,bot5132,Boost your crypto results now! buy now. #discount,Automated likes alerts and updates.,#sponsored #NFT,47,2,302,1602,False,273,1
108493,priya,"Another day, more movies. Stay excited everyone.",Friends lover and excited person.,#family,0,0,431,93,False,3374,0
118083,trade5256,"Join our forex program today, visit our website! #promo",Official stock trading promotion account. exclusive access.,#giveaway #crypto #ad,0,0,499,1410,False,661,1
103264,john,Life update: travel and blessed vibes.,"Excited soul, college and coffee.",#music,29,2,1047,641,True,740,0
109321,alex101,"Feeling angry today, thinking about college.",Cricket lover and tired person.,#music,14,2,847,464,False,1214,0
105061,omar_food,"Feeling motivated today, thinking about movies.",Student | holiday | trying my best.,,18,2,221,506,False,1748,0
108444,priya502,Anyone else grateful about coding these days?,Friends lover and stressed person.,#weekend,23,1,443,472,False,1959,0
102098,david_music,Spending my time on gaming and feeling angry.,"Living, learning, and doing cricket.",#happy,56,1,733,52,False,1726,0
107001,omar137,Anyone else sad about college these days?,"Living, learning, and doing study.",,0,1,1025,780,False,1510,0
107292,sara689,Spending my time on coding and feeling blessed.,"Living, learning, and doing cricket.",,12,2,1125,540,False,1542,0
103671,john,Spending my time on football and feeling sad.,Football lover and grateful person.,,16,0,700,471,True,1482,0
104968,alex767,"Feeling excited today, thinking about holiday.",Student | food | trying my best.,,0,2,776,301,False,1601,0
116135,bot7702,Earn money with forex. click this link! #discount,Stock trading growth service. giveaway.,#sponsored #win #promo #NFT,60,1,9497,763,False,7,1
112949,trade2233,"Automate your weight loss profits, special deal! #deal",24/7 loan signals and updates.,#giveaway #ad #crypto,63,3,19,977,False,288,1
110629,crypto4547,Earn money with loan. giveaway! #giveaway,Casino marketing bot. offer ends soon.,#deal #crypto #NFT #trading,62,3,7077,1015,False,544,1
104416,maria,"Feeling confused today, thinking about study.","Sad soul, movies and coffee.",#music,23,0,902,0,False,1730,0
118075,deal9318,"New forex strategy released, limited offer! #promo",Ai signals marketing bot. discount.,#NFT #deal #trading #sponsored #win,39,3,77,251,False,446,1
112255,promo6701,"Join our likes program today, exclusive access! #bot",Crypto growth service. visit our website.,#trading #sponsored #bot #deal #crypto,67,2,1727,900,False,669,1
108940,omar,"Another day, more gaming. Stay motivated everyone.",Music lover and blessed person.,,23,1,896,313,False,1710,0
119286,trade1198,Earn money with casino. win prizes! #deal,Automated likes alerts and updates.,#win #trading #bot #discount #sponsored,88,2,7731,1070,False,433,1
111892,offer2274,"New likes strategy released, giveaway! #promo",24/7 casino signals and updates.,#trading #crypto #sponsored,36,1,6506,1328,False,545,1
112340,bot2730,"Automate your AI signals profits, special deal! #NFT",Online course growth service. exclusive access.,#giveaway #crypto #deal #discount,8,4,617,1725,False,323,1
100022,alex_food,"Another day, more gaming. Stay excited everyone.",Football lover and angry person.,#food #friends,35,2,592,511,False,535,0
102934,priya_dev,"Feeling stressed today, thinking about football.",Just a human who loves food.,#mood #fitness,12,1,657,328,False,1201,0
113748,crypto9977,Boost your casino results now! special deal. #crypto,Official stock trading promotion account. buy now.,#crypto #discount #ad #promo #NFT,73,2,79,86,False,451,1
119049,auto1470,Boost your stock trading results now! win prizes. #ad,Likes growth service. sign up today.,#giveaway #discount #crypto,3,2,952,167,False,520,1
106597,sam_dev,Spending my time on festival and feeling proud.,Festival lover and excited person.,#mood #study,22,0,745,225,False,1867,0
112904,bot7816,Earn money with followers. click this link! #sponsored,24/7 followers signals and updates.,#discount #promo #sponsored,80,1,130,1167,False,198,1
114874,promo6154,"Join our likes program today, offer ends soon! #crypto",Loan growth service. limited offer.,#crypto #deal,93,6,67,156,False,409,1
112034,promo6016,"Automate your online course profits, special deal! #giveaway",Loan marketing bot. discount.,#ad #sponsored #trading,42,4,3579,712,False,416,1
104833,alex_food,"Feeling proud today, thinking about gaming.","Angry soul, music and coffee.",#life #happy,9,0,0,608,False,1268,0
118196,auto7874,"Join our weight loss program today, exclusive access! #sponsored",Automated online course alerts and updates.,#crypto #sponsored #deal #bot #ad,50,3,122,542,False,220,1
114815,crypto7424,Earn money with weight loss. limited offer! #discount,Automated crypto alerts and updates.,#ad #win,0,2,411,89,False,933,1
115447,promo3221,"Join our AI signals program today, visit our website! #discount",24/7 stock trading signals and updates.,#deal #win #discount #NFT,55,3,291,1617,False,585,1
119773,auto4121,Earn money with AI signals. click this link! #deal,Official weight loss promotion account. giveaway.,#giveaway #trading #NFT #promo #sponsored,31,2,6828,340,False,731,1
112481,crypto6804,Earn money with betting. giveaway! #discount,Automated forex alerts and updates.,#trading #win #ad #sponsored,38,3,123,753,False,419,1
114351,trade7407,"Join our forex program today, special deal! #trading",Ai signals marketing bot. limited offer.,#ad #win #promo #discount,24,0,6367,147,False,353,1
100056,neha_dev,"Feeling confused today, thinking about food.",Student | travel | trying my best.,,38,3,570,771,False,2813,0
103412,rahul_music,Life update: family and motivated vibes.,Student | family | trying my best.,,34,0,770,370,False,1714,0
110416,bot2508,"Join our weight loss program today, offer ends soon! #bot",24/7 stock trading signals and updates.,#crypto #trading #discount,40,4,66,50,False,627,1
102855,neha_life,Life update: weekend and blessed vibes.,"Stressed soul, coding and coffee.",#friends #life #family,11,2,1004,182,False,539,0
100400,priya207,"Another day, more travel. Stay angry everyone.","Happy soul, food and coffee.",#family #friends #mood,37,1,766,304,False,1105,0
102986,neha_music,Anyone else tired about coffee these days?,Just a human who loves holiday.,,34,1,858,326,True,3171,0
110251,promo3610,"New crypto strategy released, win prizes! #deal",Official betting promotion account. visit our website.,#deal #win #trading #crypto #NFT,52,4,304,144,False,561,1
106605,alex_dev,"Another day, more family. Stay motivated everyone.","Confused soul, work and coffee.",#study,29,0,661,529,False,1470,0
117982,bot3538,Boost your forex results now! exclusive access. #win,24/7 forex signals and updates.,#ad #NFT,34,0,122,457,False,207,1
111947,auto5596,Boost your online course results now! win prizes. #discount,Automated casino alerts and updates.,#NFT #promo #sponsored,49,2,6513,650,False,758,1
119993,auto8743,"New AI signals strategy released, offer ends soon! #crypto",Automated likes alerts and updates.,#giveaway #deal,42,2,30,895,False,549,1
119764,bot4686,Boost your AI signals results now! giveaway. #deal,Casino marketing bot. discount.,#giveaway #trading #bot #sponsored #crypto,61,1,171,751,False,258,1
115530,offer1818,Earn money with AI signals. limited offer! #sponsored,24/7 followers signals and updates.,#win #NFT #giveaway #sponsored #deal,0,3,3285,295,False,601,1
113672,offer9777,"Join our betting program today, visit our website! #crypto",Weight loss growth service. special deal.,#promo #NFT #crypto #giveaway #deal,65,5,4703,547,False,479,1
106554,john,Anyone else excited about college these days?,Health lover and grateful person.,#travel #life,30,1,870,258,False,1469,0
108780,alex,Life update: health and blessed vibes.,"Blessed soul, family and coffee.",#friends #travel,23,1,583,386,False,1726,0
117058,offer4759,"Join our casino program today, click this link! #promo",Automated NFT alerts and updates.,#promo #trading #crypto #ad,23,3,8411,203,False,389,1
107258,maria404,Spending my time on college and feeling tired.,Just a human who loves coffee.,#food,32,0,901,743,False,1441,0
114934,bot9180,"Join our loan program today, giveaway! #NFT",Official NFT promotion account. limited offer.,#sponsored #giveaway #ad #deal #bot,55,2,183,204,False,341,1
114810,deal6806,Earn money with loan. special deal! #deal,Likes growth service. win prizes.,#deal #trading #bot #sponsored #win,73,3,6198,890,False,513,1
105781,omar_food,Anyone else tired about coding these days?,Just a human who loves movies.,#weekend #food #friends,12,2,1122,825,False,1052,0
116764,auto5688,"Join our crypto program today, win prizes! #sponsored",Betting marketing bot. discount.,#NFT #promo #bot,33,3,5774,275,False,146,1
117581,promo7160,"New weight loss strategy released, click this link! #discount",Casino marketing bot. exclusive access.,#promo #trading #sponsored #win #giveaway,34,5,1850,977,False,226,1
116962,bot9356,Earn money with forex. discount! #giveaway,Automated betting alerts and updates.,#ad #trading #discount #bot #crypto,38,1,527,698,False,305,1
107233,priya_life,Anyone else tired about cricket these days?,Holiday lover and grateful person.,#food #study,24,1,992,639,False,1421,0
112760,offer1724,"New likes strategy released, exclusive access! #crypto",24/7 NFT signals and updates.,#sponsored #discount #deal #promo,95,2,1058,1091,False,657,1
111498,bot2656,"Automate your forex profits, exclusive access! #crypto",Automated likes alerts and updates.,#discount #promo #bot #sponsored,58,2,3864,4375,False,526,1
100519,sara881,"Another day, more exams. Stay motivated everyone.","Living, learning, and doing study.",#music,40,1,1062,450,False,2160,0
101755,john,Life update: health and excited vibes.,"Living, learning, and doing cricket.",#travel #mood #happy,15,2,351,404,False,1587,0
104508,john707,"Another day, more movies. Stay sad everyone.",Student | exams | trying my best.,,42,3,741,442,True,949,0
116733,promo9049,"New online course strategy released, special deal! #win",Automated forex alerts and updates.,#win #NFT #promo #sponsored,27,3,2519,625,False,396,1
116695,crypto7449,Earn money with likes. sign up today! #sponsored,Stock trading growth service. limited offer.,#discount #giveaway,16,5,4886,364,False,671,1
105263,sara227,Anyone else motivated about friends these days?,"Living, learning, and doing cricket.",,47,1,1310,386,False,1578,0
101069,john993,"Another day, more birthday. Stay confused everyone.","Living, learning, and doing work.",#music #friends #study,14,2,783,167,False,1937,0
108340,rahul515,"Another day, more work. Stay blessed everyone.",Student | festival | trying my best.,#travel,15,0,872,50,False,2291,0
108419,john594,"Another day, more exams. Stay proud everyone.","Living, learning, and doing weekend.",#life #study #food,1,2,751,180,False,1574,0
114298,trade3222,"New casino strategy released, sign up today! #crypto",24/7 online course signals and updates.,#promo #giveaway #crypto #deal #discount,24,5,885,265,False,322,1
113741,promo8475,"New online course strategy released, discount! #promo",Automated crypto alerts and updates.,#win #NFT #bot #giveaway,64,3,26,485,False,373,1
106611,alex911,"Feeling tired today, thinking about coding.","Proud soul, coding and coffee.",,0,0,1000,197,False,906,0
116667,deal8242,Earn money with AI signals. win prizes! #deal,Official casino promotion account. sign up today.,#NFT #deal #giveaway,65,3,415,242,False,106,1
100665,neha_dev,"Feeling confused today, thinking about travel.","Angry soul, college and coffee.",,0,1,1094,307,False,1131,0
118912,crypto9557,Earn money with crypto. buy now! #NFT,24/7 forex signals and updates.,#win #promo #sponsored,37,0,260,526,False,478,1
100716,maria_food,Anyone else excited about gaming these days?,Just a human who loves food.,,27,2,769,264,False,1869,0
116105,auto6657,"Automate your likes profits, offer ends soon! #giveaway",Forex growth service. exclusive access.,#sponsored #bot #trading #discount #giveaway,46,5,5954,2783,False,768,1
115204,bot6835,"Automate your online course profits, sign up today! #bot",Weight loss marketing bot. visit our website.,#deal #promo #win #trading,64,2,397,1185,False,587,1
101699,omar917,"Another day, more festival. Stay proud everyone.","Proud soul, gaming and coffee.",,32,2,1052,65,False,1076,0
101877,maria,"Another day, more weekend. Stay angry everyone.","Excited soul, birthday and coffee.",#family #weekend,7,2,796,300,False,2797,0
119288,auto1143,"Join our stock trading program today, sign up today! #deal",Weight loss marketing bot. offer ends soon.,#trading #ad #crypto,29,5,4642,1797,False,501,1
118929,bot3847,Boost your casino results now! offer ends soon. #win,Forex growth service. giveaway.,#sponsored #bot #promo #discount,57,5,9942,1039,False,503,1
107320,priya386,Spending my time on festival and feeling grateful.,Festival lover and tired person.,,9,0,985,128,False,1262,0
109724,john,Life update: weekend and blessed vibes.,Coding lover and tired person.,#food #study #friends,0,1,411,544,False,1847,0
117691,promo3869,Earn money with NFT. exclusive access! #deal,24/7 forex signals and updates.,#deal #NFT,37,4,6580,1760,False,561,1
106800,david_dev,Life update: work and blessed vibes.,Just a human who loves travel.,#family #fitness #happy,0,3,1179,285,False,2723,0
104916,sam,Anyone else blessed about coding these days?,Just a human who loves cricket.,#study #fitness #music,31,0,373,286,False,2296,0
107065,omar_food,"Another day, more work. Stay confused everyone.",Student | college | trying my best.,#life #mood #family,0,1,650,627,False,1331,0
107140,neha,Anyone else grateful about travel these days?,"Excited soul, health and coffee.",#family #mood #happy,5,1,510,251,False,1725,0
115738,crypto8826,Earn money with weight loss. limited offer! #promo,Online course growth service. buy now.,#bot #trading #giveaway #sponsored #deal,7,4,7987,478,False,751,1
115902,offer8631,Earn money with likes. visit our website! #win,24/7 AI signals signals and updates.,#promo #discount #crypto #giveaway #deal,71,4,4866,121,False,411,1
108990,maria,"Another day, more exams. Stay blessed everyone.","Living, learning, and doing birthday.",#mood #music,5,1,874,169,False,1051,0
106861,sara_food,"Feeling blessed today, thinking about work.",Student | study | trying my best.,#weekend,30,1,826,47,False,1332,0
108168,sara,Spending my time on college and feeling sad.,Just a human who loves coding.,#family #travel #happy,32,1,255,45,False,1001,0
111464,bot9066,"Join our betting program today, limited offer! #sponsored",24/7 AI signals signals and updates.,#trading #crypto #promo,0,1,92,148,False,7,1
118264,promo3371,"Join our betting program today, giveaway! #giveaway",Automated casino alerts and updates.,#bot #promo,12,5,170,1056,False,667,1
108128,sam692,Anyone else blessed about friends these days?,Student | coding | trying my best.,#mood #life #fitness,26,0,380,275,False,1699,0
106592,john_life,Spending my time on food and feeling happy.,Just a human who loves work.,,23,1,496,597,False,1982,0
108672,john_life,"Another day, more football. Stay excited everyone.",Coffee lover and stressed person.,#mood,34,2,652,520,False,2240,0
117874,bot9179,Boost your likes results now! discount. #ad,Nft growth service. buy now.,#NFT #sponsored #giveaway #bot,31,4,20,195,False,521,1
100091,david_food,"Another day, more college. Stay happy everyone.","Motivated soul, coffee and coffee.",#study #food #happy,43,0,659,543,False,1091,0
102577,sam362,"Feeling sad today, thinking about holiday.","Living, learning, and doing food.",#family #weekend #music,15,2,697,463,False,1018,0
111309,promo6686,Earn money with AI signals. win prizes! #deal,Nft growth service. limited offer.,#discount #bot,23,4,102,446,False,172,1
110866,trade2771,"Join our loan program today, buy now! #discount",Ai signals marketing bot. special deal.,#ad #giveaway #sponsored,100,0,164,210,False,386,1
108384,alex974,"Another day, more travel. Stay sad everyone.",Food lover and proud person.,,37,2,548,0,False,30,0
115489,crypto8169,"New weight loss strategy released, click this link! #win",Automated stock trading alerts and updates.,#trading #sponsored,84,2,322,1492,False,351,1
117366,bot4818,"Join our followers program today, buy now! #NFT",Official AI signals promotion account. giveaway.,#bot #NFT,35,1,771,992,False,579,1
119226,promo2980,Earn money with likes. buy now! #win,Official weight loss promotion account. click this link.,#deal #promo #sponsored #NFT #win,42,4,466,372,False,594,1
119337,trade9965,Boost your followers results now! special deal. #sponsored,Casino growth service. limited offer.,#ad #deal #trading #crypto,41,0,1600,284,False,199,1
109819,rahul,"Feeling confused today, thinking about college.",Travel lover and confused person.,#mood #food,19,0,889,359,False,2670,0
116130,crypto5023,"Join our stock trading program today, discount! #ad",Automated forex alerts and updates.,#NFT #deal #trading,46,3,96,906,False,390,1
104260,maria807,"Another day, more football. Stay angry everyone.","Proud soul, birthday and coffee.",#family,31,0,913,267,False,1437,0
103896,alex,"Another day, more football. Stay excited everyone.","Living, learning, and doing gaming.",#food #happy #study,38,0,484,627,False,1549,0
116848,bot3323,Earn money with weight loss. visit our website! #win,Casino growth service. giveaway.,#bot #deal #discount #ad,47,3,0,717,False,32,1
101349,david,"Feeling angry today, thinking about cricket.",Just a human who loves gaming.,#happy #study,17,1,662,338,False,1390,0
117636,crypto1478,"New weight loss strategy released, limited offer! #crypto",Followers growth service. special deal.,#discount #ad #win,88,4,0,1236,False,426,1
112572,crypto9297,"New online course strategy released, exclusive access! #ad",Likes growth service. limited offer.,#bot #deal #discount #sponsored #ad,49,2,6276,510,False,759,1
111820,auto7739,"New NFT strategy released, win prizes! #discount",Betting marketing bot. exclusive access.,#win #deal #promo #crypto,28,2,4725,100,False,839,1
103777,sam_dev,Anyone else excited about holiday these days?,Just a human who loves weekend.,#music #fitness #mood,21,0,883,213,False,665,0
117239,trade3501,"Join our loan program today, click this link! #discount",24/7 stock trading signals and updates.,#deal #NFT,45,1,23,59,False,260,1
103740,david423,"Another day, more coding. Stay excited everyone.",Student | football | trying my best.,,16,0,1128,97,False,2049,0
114746,trade9590,"New online course strategy released, special deal! #bot",Followers growth service. click this link.,#sponsored #bot,60,4,139,507,False,169,1
104050,alex_dev,Life update: cricket and angry vibes.,"Tired soul, gaming and coffee.",#happy #fitness #study,20,2,857,557,False,2659,0
118799,promo4329,Earn money with NFT. click this link! #deal,Stock trading growth service. sign up today.,#NFT #trading #giveaway #bot #discount,61,3,8198,1787,False,557,1
107705,sam59,"Another day, more coding. Stay grateful everyone.",Just a human who loves college.,#happy #fitness,0,1,462,108,False,1701,0
112963,bot3164,"Automate your followers profits, giveaway! #sponsored",Casino growth service. buy now.,#win #trading,66,4,5897,2795,False,535,1
102762,maria_dev,Anyone else tired about gaming these days?,"Living, learning, and doing work.",,11,2,892,260,False,1597,0
103581,sam_food,"Feeling angry today, thinking about travel.",Exams lover and happy person.,#food,21,2,500,492,False,1049,0
107105,priya,"Another day, more exams. Stay tired everyone.","Living, learning, and doing birthday.",#food,10,2,496,619,False,1836,0
106372,sara_life,Life update: holiday and motivated vibes.,Just a human who loves football.,#mood #life,27,0,615,436,False,1970,0
114661,trade6050,Boost your likes results now! exclusive access. #win,Automated loan alerts and updates.,#discount #trading,41,2,4641,1162,False,79,1
116922,bot2979,Boost your loan results now! buy now. #win,Official betting promotion account. giveaway.,#sponsored #giveaway #trading #crypto #win,44,1,1000,235,False,398,1
105062,priya_life,"Another day, more college. Stay motivated everyone.",Just a human who loves family.,,15,0,216,571,False,1746,0
103602,sam_food,Anyone else excited about weekend these days?,"Living, learning, and doing friends.",#weekend #music,24,2,580,153,False,1058,0
